Employer_ID,Week_Num,Participant_ID,Education_Level,Age_Group
383,56,8,Bachelors,<21
383,56,9,Bachelors,31-40
383,56,51,Graduate,21-30
383,56,137,High School or College,31-40
383,56,164,Graduate,21-30
383,56,609,Bachelors,41-50
383,57,8,Bachelors,<21
383,57,9,Bachelors,31-40
383,57,51,Graduate,21-30
383,57,137,High School or College,31-40
383,57,164,Graduate,21-30
383,57,609,Bachelors,41-50
383,58,8,Bachelors,<21
383,58,9,Bachelors,31-40
383,58,51,Graduate,21-30
383,58,137,High School or College,31-40
383,58,164,Graduate,21-30
383,58,609,Bachelors,41-50
383,59,8,Bachelors,<21
383,59,9,Bachelors,31-40
383,59,51,Graduate,21-30
383,59,137,High School or College,31-40
383,59,164,Graduate,21-30
383,59,609,Bachelors,41-50
383,60,8,Bachelors,<21
383,60,9,Bachelors,31-40
383,60,51,Graduate,21-30
383,60,137,High School or College,31-40
383,60,164,Graduate,21-30
383,60,609,Bachelors,41-50
383,61,8,Bachelors,<21
383,61,9,Bachelors,31-40
383,61,51,Graduate,21-30
383,61,137,High School or College,31-40
383,61,164,Graduate,21-30
383,61,609,Bachelors,41-50
383,62,8,Bachelors,<21
383,62,9,Bachelors,31-40
383,62,51,Graduate,21-30
383,62,137,High School or College,31-40
383,62,164,Graduate,21-30
383,62,609,Bachelors,41-50
383,63,8,Bachelors,<21
383,63,9,Bachelors,31-40
383,63,51,Graduate,21-30
383,63,137,High School or College,31-40
383,63,164,Graduate,21-30
383,63,609,Bachelors,41-50
383,64,8,Bachelors,<21
383,64,9,Bachelors,31-40
383,64,51,Graduate,21-30
383,64,137,High School or College,31-40
383,64,164,Graduate,21-30
383,64,609,Bachelors,41-50
383,65,8,Bachelors,<21
383,65,9,Bachelors,31-40
383,65,51,Graduate,21-30
383,65,137,High School or College,31-40
383,65,164,Graduate,21-30
383,65,609,Bachelors,41-50
384,1,92,High School or College,41-50
384,1,117,Bachelors,21-30
384,1,151,Low,41-50
384,2,92,High School or College,41-50
384,2,117,Bachelors,21-30
384,2,151,Low,41-50
384,3,92,High School or College,41-50
384,3,117,Bachelors,21-30
384,3,151,Low,41-50
384,4,92,High School or College,41-50
384,4,117,Bachelors,21-30
384,4,151,Low,41-50
384,5,92,High School or College,41-50
384,5,117,Bachelors,21-30
384,5,151,Low,41-50
384,6,92,High School or College,41-50
384,6,117,Bachelors,21-30
384,6,151,Low,41-50
384,7,92,High School or College,41-50
384,7,117,Bachelors,21-30
384,7,151,Low,41-50
384,8,92,High School or College,41-50
384,8,117,Bachelors,21-30
384,8,151,Low,41-50
384,9,92,High School or College,41-50
384,9,117,Bachelors,21-30
384,9,151,Low,41-50
384,10,92,High School or College,41-50
384,10,117,Bachelors,21-30
384,10,151,Low,41-50
384,11,92,High School or College,41-50
384,11,117,Bachelors,21-30
384,11,151,Low,41-50
384,12,92,High School or College,41-50
384,12,117,Bachelors,21-30
384,12,151,Low,41-50
384,13,92,High School or College,41-50
384,13,117,Bachelors,21-30
384,13,151,Low,41-50
384,14,92,High School or College,41-50
384,14,117,Bachelors,21-30
384,14,151,Low,41-50
384,15,92,High School or College,41-50
384,15,117,Bachelors,21-30
384,15,151,Low,41-50
384,16,92,High School or College,41-50
384,16,117,Bachelors,21-30
384,16,151,Low,41-50
384,17,92,High School or College,41-50
384,17,117,Bachelors,21-30
384,17,151,Low,41-50
384,18,92,High School or College,41-50
384,18,117,Bachelors,21-30
384,18,151,Low,41-50
384,19,92,High School or College,41-50
384,19,117,Bachelors,21-30
384,19,151,Low,41-50
384,20,92,High School or College,41-50
384,20,117,Bachelors,21-30
384,20,151,Low,41-50
384,21,92,High School or College,41-50
384,21,117,Bachelors,21-30
384,21,151,Low,41-50
384,22,92,High School or College,41-50
384,22,117,Bachelors,21-30
384,22,151,Low,41-50
384,23,92,High School or College,41-50
384,23,117,Bachelors,21-30
384,23,151,Low,41-50
384,24,92,High School or College,41-50
384,24,117,Bachelors,21-30
384,24,151,Low,41-50
384,25,92,High School or College,41-50
384,25,117,Bachelors,21-30
384,25,151,Low,41-50
384,26,92,High School or College,41-50
384,26,117,Bachelors,21-30
384,26,151,Low,41-50
384,27,92,High School or College,41-50
384,27,117,Bachelors,21-30
384,27,151,Low,41-50
384,28,92,High School or College,41-50
384,28,117,Bachelors,21-30
384,28,151,Low,41-50
384,29,92,High School or College,41-50
384,29,117,Bachelors,21-30
384,29,151,Low,41-50
384,30,92,High School or College,41-50
384,30,117,Bachelors,21-30
384,30,151,Low,41-50
384,31,92,High School or College,41-50
384,31,117,Bachelors,21-30
384,31,151,Low,41-50
384,32,92,High School or College,41-50
384,32,117,Bachelors,21-30
384,32,151,Low,41-50
384,33,92,High School or College,41-50
384,33,117,Bachelors,21-30
384,33,151,Low,41-50
384,34,92,High School or College,41-50
384,34,117,Bachelors,21-30
384,34,151,Low,41-50
384,35,92,High School or College,41-50
384,35,117,Bachelors,21-30
384,35,151,Low,41-50
384,36,92,High School or College,41-50
384,36,117,Bachelors,21-30
384,36,151,Low,41-50
384,37,92,High School or College,41-50
384,37,117,Bachelors,21-30
384,37,151,Low,41-50
384,38,92,High School or College,41-50
384,38,117,Bachelors,21-30
384,38,151,Low,41-50
384,39,92,High School or College,41-50
384,39,117,Bachelors,21-30
384,39,151,Low,41-50
384,40,92,High School or College,41-50
384,40,117,Bachelors,21-30
384,40,151,Low,41-50
384,41,92,High School or College,41-50
384,41,117,Bachelors,21-30
384,41,151,Low,41-50
384,42,92,High School or College,41-50
384,42,117,Bachelors,21-30
384,42,151,Low,41-50
384,43,92,High School or College,41-50
384,43,117,Bachelors,21-30
384,43,151,Low,41-50
384,44,92,High School or College,41-50
384,44,117,Bachelors,21-30
384,44,151,Low,41-50
384,45,92,High School or College,41-50
384,45,117,Bachelors,21-30
384,45,151,Low,41-50
384,46,92,High School or College,41-50
384,46,117,Bachelors,21-30
384,46,151,Low,41-50
384,47,92,High School or College,41-50
384,47,117,Bachelors,21-30
384,47,151,Low,41-50
384,48,92,High School or College,41-50
384,48,117,Bachelors,21-30
384,48,151,Low,41-50
384,49,92,High School or College,41-50
384,49,117,Bachelors,21-30
384,49,151,Low,41-50
384,50,92,High School or College,41-50
384,50,117,Bachelors,21-30
384,50,151,Low,41-50
384,51,92,High School or College,41-50
384,51,117,Bachelors,21-30
384,51,151,Low,41-50
384,52,92,High School or College,41-50
384,52,117,Bachelors,21-30
384,52,151,Low,41-50
384,53,92,High School or College,41-50
384,53,117,Bachelors,21-30
384,53,151,Low,41-50
384,54,92,High School or College,41-50
384,54,117,Bachelors,21-30
384,54,151,Low,41-50
384,55,92,High School or College,41-50
384,55,117,Bachelors,21-30
384,55,151,Low,41-50
384,56,92,High School or College,41-50
384,56,117,Bachelors,21-30
384,56,151,Low,41-50
384,57,92,High School or College,41-50
384,57,117,Bachelors,21-30
384,57,151,Low,41-50
384,58,92,High School or College,41-50
384,58,117,Bachelors,21-30
384,58,151,Low,41-50
384,59,92,High School or College,41-50
384,59,117,Bachelors,21-30
384,59,151,Low,41-50
384,60,92,High School or College,41-50
384,60,117,Bachelors,21-30
384,60,151,Low,41-50
384,61,92,High School or College,41-50
384,61,117,Bachelors,21-30
384,61,151,Low,41-50
384,62,92,High School or College,41-50
384,62,117,Bachelors,21-30
384,62,151,Low,41-50
384,63,92,High School or College,41-50
384,63,117,Bachelors,21-30
384,63,151,Low,41-50
384,64,92,High School or College,41-50
384,64,117,Bachelors,21-30
384,64,151,Low,41-50
384,65,92,High School or College,41-50
384,65,117,Bachelors,21-30
384,65,151,Low,41-50
385,1,5,High School or College,31-40
385,1,10,High School or College,41-50
385,1,94,Bachelors,21-30
385,1,96,High School or College,21-30
385,1,1000,Graduate,51-60
385,2,5,High School or College,31-40
385,2,10,High School or College,41-50
385,2,94,Bachelors,21-30
385,2,96,High School or College,21-30
385,2,1000,Graduate,51-60
385,3,5,High School or College,31-40
385,3,10,High School or College,41-50
385,3,94,Bachelors,21-30
385,3,96,High School or College,21-30
385,3,1000,Graduate,51-60
385,4,5,High School or College,31-40
385,4,10,High School or College,41-50
385,4,94,Bachelors,21-30
385,4,96,High School or College,21-30
385,4,1000,Graduate,51-60
385,5,5,High School or College,31-40
385,5,10,High School or College,41-50
385,5,94,Bachelors,21-30
385,5,96,High School or College,21-30
385,5,1000,Graduate,51-60
385,6,5,High School or College,31-40
385,6,10,High School or College,41-50
385,6,94,Bachelors,21-30
385,6,96,High School or College,21-30
385,6,1000,Graduate,51-60
385,7,5,High School or College,31-40
385,7,10,High School or College,41-50
385,7,94,Bachelors,21-30
385,7,96,High School or College,21-30
385,7,1000,Graduate,51-60
385,8,5,High School or College,31-40
385,8,10,High School or College,41-50
385,8,94,Bachelors,21-30
385,8,96,High School or College,21-30
385,8,1000,Graduate,51-60
385,9,5,High School or College,31-40
385,9,10,High School or College,41-50
385,9,94,Bachelors,21-30
385,9,96,High School or College,21-30
385,9,1000,Graduate,51-60
385,10,5,High School or College,31-40
385,10,10,High School or College,41-50
385,10,94,Bachelors,21-30
385,10,96,High School or College,21-30
385,10,1000,Graduate,51-60
385,11,5,High School or College,31-40
385,11,10,High School or College,41-50
385,11,94,Bachelors,21-30
385,11,96,High School or College,21-30
385,11,1000,Graduate,51-60
385,12,5,High School or College,31-40
385,12,10,High School or College,41-50
385,12,94,Bachelors,21-30
385,12,96,High School or College,21-30
385,12,1000,Graduate,51-60
385,13,5,High School or College,31-40
385,13,10,High School or College,41-50
385,13,94,Bachelors,21-30
385,13,96,High School or College,21-30
385,13,1000,Graduate,51-60
385,14,5,High School or College,31-40
385,14,10,High School or College,41-50
385,14,94,Bachelors,21-30
385,14,96,High School or College,21-30
385,14,1000,Graduate,51-60
385,15,5,High School or College,31-40
385,15,10,High School or College,41-50
385,15,94,Bachelors,21-30
385,15,96,High School or College,21-30
385,15,1000,Graduate,51-60
385,16,5,High School or College,31-40
385,16,10,High School or College,41-50
385,16,94,Bachelors,21-30
385,16,96,High School or College,21-30
385,16,1000,Graduate,51-60
385,17,5,High School or College,31-40
385,17,10,High School or College,41-50
385,17,94,Bachelors,21-30
385,17,96,High School or College,21-30
385,17,1000,Graduate,51-60
385,18,5,High School or College,31-40
385,18,10,High School or College,41-50
385,18,94,Bachelors,21-30
385,18,96,High School or College,21-30
385,18,1000,Graduate,51-60
385,19,5,High School or College,31-40
385,19,10,High School or College,41-50
385,19,94,Bachelors,21-30
385,19,96,High School or College,21-30
385,19,1000,Graduate,51-60
385,20,5,High School or College,31-40
385,20,10,High School or College,41-50
385,20,94,Bachelors,21-30
385,20,96,High School or College,21-30
385,20,1000,Graduate,51-60
385,21,5,High School or College,31-40
385,21,10,High School or College,41-50
385,21,94,Bachelors,21-30
385,21,96,High School or College,21-30
385,21,1000,Graduate,51-60
385,22,5,High School or College,31-40
385,22,10,High School or College,41-50
385,22,94,Bachelors,21-30
385,22,96,High School or College,21-30
385,22,1000,Graduate,51-60
385,23,5,High School or College,31-40
385,23,10,High School or College,41-50
385,23,94,Bachelors,21-30
385,23,96,High School or College,21-30
385,23,1000,Graduate,51-60
385,24,5,High School or College,31-40
385,24,10,High School or College,41-50
385,24,94,Bachelors,21-30
385,24,96,High School or College,21-30
385,24,1000,Graduate,51-60
385,25,5,High School or College,31-40
385,25,10,High School or College,41-50
385,25,94,Bachelors,21-30
385,25,96,High School or College,21-30
385,25,1000,Graduate,51-60
385,26,5,High School or College,31-40
385,26,10,High School or College,41-50
385,26,94,Bachelors,21-30
385,26,96,High School or College,21-30
385,26,1000,Graduate,51-60
385,27,5,High School or College,31-40
385,27,10,High School or College,41-50
385,27,94,Bachelors,21-30
385,27,96,High School or College,21-30
385,27,1000,Graduate,51-60
385,28,5,High School or College,31-40
385,28,10,High School or College,41-50
385,28,94,Bachelors,21-30
385,28,96,High School or College,21-30
385,28,1000,Graduate,51-60
385,29,5,High School or College,31-40
385,29,10,High School or College,41-50
385,29,94,Bachelors,21-30
385,29,96,High School or College,21-30
385,29,1000,Graduate,51-60
385,30,5,High School or College,31-40
385,30,10,High School or College,41-50
385,30,94,Bachelors,21-30
385,30,96,High School or College,21-30
385,30,1000,Graduate,51-60
385,31,5,High School or College,31-40
385,31,10,High School or College,41-50
385,31,94,Bachelors,21-30
385,31,96,High School or College,21-30
385,31,1000,Graduate,51-60
385,32,5,High School or College,31-40
385,32,10,High School or College,41-50
385,32,94,Bachelors,21-30
385,32,96,High School or College,21-30
385,32,1000,Graduate,51-60
385,33,5,High School or College,31-40
385,33,10,High School or College,41-50
385,33,94,Bachelors,21-30
385,33,96,High School or College,21-30
385,33,1000,Graduate,51-60
385,34,5,High School or College,31-40
385,34,10,High School or College,41-50
385,34,94,Bachelors,21-30
385,34,96,High School or College,21-30
385,34,1000,Graduate,51-60
385,35,5,High School or College,31-40
385,35,10,High School or College,41-50
385,35,94,Bachelors,21-30
385,35,96,High School or College,21-30
385,35,1000,Graduate,51-60
385,36,5,High School or College,31-40
385,36,10,High School or College,41-50
385,36,94,Bachelors,21-30
385,36,96,High School or College,21-30
385,36,1000,Graduate,51-60
385,37,5,High School or College,31-40
385,37,10,High School or College,41-50
385,37,94,Bachelors,21-30
385,37,96,High School or College,21-30
385,37,1000,Graduate,51-60
385,38,5,High School or College,31-40
385,38,10,High School or College,41-50
385,38,94,Bachelors,21-30
385,38,96,High School or College,21-30
385,38,1000,Graduate,51-60
385,39,5,High School or College,31-40
385,39,10,High School or College,41-50
385,39,94,Bachelors,21-30
385,39,96,High School or College,21-30
385,39,1000,Graduate,51-60
385,40,5,High School or College,31-40
385,40,10,High School or College,41-50
385,40,94,Bachelors,21-30
385,40,96,High School or College,21-30
385,40,1000,Graduate,51-60
385,41,5,High School or College,31-40
385,41,10,High School or College,41-50
385,41,94,Bachelors,21-30
385,41,96,High School or College,21-30
385,41,1000,Graduate,51-60
385,42,5,High School or College,31-40
385,42,10,High School or College,41-50
385,42,94,Bachelors,21-30
385,42,96,High School or College,21-30
385,42,1000,Graduate,51-60
385,43,5,High School or College,31-40
385,43,10,High School or College,41-50
385,43,94,Bachelors,21-30
385,43,96,High School or College,21-30
385,43,1000,Graduate,51-60
385,44,5,High School or College,31-40
385,44,10,High School or College,41-50
385,44,94,Bachelors,21-30
385,44,96,High School or College,21-30
385,44,1000,Graduate,51-60
385,45,5,High School or College,31-40
385,45,10,High School or College,41-50
385,45,94,Bachelors,21-30
385,45,96,High School or College,21-30
385,45,1000,Graduate,51-60
385,46,5,High School or College,31-40
385,46,10,High School or College,41-50
385,46,94,Bachelors,21-30
385,46,96,High School or College,21-30
385,46,1000,Graduate,51-60
385,47,5,High School or College,31-40
385,47,10,High School or College,41-50
385,47,94,Bachelors,21-30
385,47,96,High School or College,21-30
385,47,1000,Graduate,51-60
385,48,5,High School or College,31-40
385,48,10,High School or College,41-50
385,48,94,Bachelors,21-30
385,48,96,High School or College,21-30
385,48,1000,Graduate,51-60
385,49,5,High School or College,31-40
385,49,10,High School or College,41-50
385,49,94,Bachelors,21-30
385,49,96,High School or College,21-30
385,49,1000,Graduate,51-60
385,50,5,High School or College,31-40
385,50,10,High School or College,41-50
385,50,94,Bachelors,21-30
385,50,96,High School or College,21-30
385,50,1000,Graduate,51-60
385,51,5,High School or College,31-40
385,51,10,High School or College,41-50
385,51,94,Bachelors,21-30
385,51,96,High School or College,21-30
385,51,1000,Graduate,51-60
385,52,5,High School or College,31-40
385,52,10,High School or College,41-50
385,52,94,Bachelors,21-30
385,52,96,High School or College,21-30
385,52,1000,Graduate,51-60
385,53,5,High School or College,31-40
385,53,10,High School or College,41-50
385,53,94,Bachelors,21-30
385,53,96,High School or College,21-30
385,53,1000,Graduate,51-60
385,54,5,High School or College,31-40
385,54,10,High School or College,41-50
385,54,94,Bachelors,21-30
385,54,96,High School or College,21-30
385,54,1000,Graduate,51-60
385,55,5,High School or College,31-40
385,55,10,High School or College,41-50
385,55,94,Bachelors,21-30
385,55,96,High School or College,21-30
385,55,1000,Graduate,51-60
385,56,5,High School or College,31-40
385,56,10,High School or College,41-50
385,56,94,Bachelors,21-30
385,56,96,High School or College,21-30
385,56,1000,Graduate,51-60
385,57,5,High School or College,31-40
385,57,10,High School or College,41-50
385,57,94,Bachelors,21-30
385,57,96,High School or College,21-30
385,57,1000,Graduate,51-60
385,58,5,High School or College,31-40
385,58,10,High School or College,41-50
385,58,94,Bachelors,21-30
385,58,96,High School or College,21-30
385,58,1000,Graduate,51-60
385,59,5,High School or College,31-40
385,59,10,High School or College,41-50
385,59,94,Bachelors,21-30
385,59,96,High School or College,21-30
385,59,1000,Graduate,51-60
385,60,5,High School or College,31-40
385,60,10,High School or College,41-50
